N	numinstance	numrun	fitness	budget	comment
100	8	28	5536	6233	numrun=seed
100	8	29	5491	5884	numrun=seed
100	8	30	5617	6613	numrun=seed
100	8	31	5690	7075	numrun=seed
100	8	32	5640	6072	numrun=seed
100	8	33	5603	5160	numrun=seed
100	8	34	5656	6810	numrun=seed
100	8	35	5586	5719	numrun=seed
100	8	36	5502	6623	numrun=seed
100	8	37	5634	6114	numrun=seed
100	8	38	5690	4809	numrun=seed
100	8	39	5422	4703	numrun=seed
100	8	40	5554	5378	numrun=seed
100	8	41	5517	6987	numrun=seed
100	8	42	5569	5175	numrun=seed
100	8	43	5438	7386	numrun=seed
100	8	44	5690	6356	numrun=seed
100	8	45	5640	7218	numrun=seed
100	8	46	5656	7196	numrun=seed
100	8	47	5634	5372	numrun=seed
100	8	48	5602	4789	numrun=seed
100	8	49	5671	6121	numrun=seed
100	8	50	5656	5923	numrun=seed
100	8	51	5627	6501	numrun=seed
100	8	52	5656	6157	numrun=seed
100	8	53	5656	4974	numrun=seed
100	8	54	5640	6015	numrun=seed
100	8	55	5690	5232	numrun=seed
100	8	56	5656	5385	numrun=seed
100	8	57	5656	4838	numrun=seed
100	8	58	5634	5926	numrun=seed
100	8	59	5552	5153	numrun=seed
100	8	60	5400	5889	numrun=seed
100	8	61	5622	4217	numrun=seed
100	8	62	5523	6657	numrun=seed
100	8	63	5640	6623	numrun=seed
100	8	64	5602	5295	numrun=seed
100	8	65	5502	5862	numrun=seed
100	8	66	5690	5121	numrun=seed
100	8	67	5491	5349	numrun=seed
100	8	68	5502	6016	numrun=seed
100	8	69	5640	7353	numrun=seed
100	8	70	5364	5714	numrun=seed
100	8	71	5690	5693	numrun=seed
100	8	72	5493	5119	numrun=seed
100	8	73	5236	5790	numrun=seed
100	8	74	5656	5292	numrun=seed
100	8	75	5539	6988	numrun=seed
100	8	76	5438	5654	numrun=seed
100	8	77	5656	5236	numrun=seed
100	8	78	5640	5762	numrun=seed
100	8	79	5225	6335	numrun=seed
100	8	80	5606	5022	numrun=seed
100	8	81	5569	5969	numrun=seed
100	8	82	5656	5482	numrun=seed
100	8	83	5656	6119	numrun=seed
100	8	84	5533	5692	numrun=seed
100	8	85	5113	5238	numrun=seed
100	8	86	5312	5214	numrun=seed
100	8	87	5690	5050	numrun=seed
100	8	88	5502	5513	numrun=seed
100	8	89	5622	5551	numrun=seed
100	8	90	5640	6463	numrun=seed
100	8	91	5607	4581	numrun=seed
100	8	92	5612	6801	numrun=seed
100	8	93	5300	6417	numrun=seed
100	8	94	5502	5862	numrun=seed
100	8	95	5645	5371	numrun=seed
100	8	96	5617	6321	numrun=seed
100	8	97	5690	6618	numrun=seed
100	8	98	5386	5579	numrun=seed
100	8	99	5640	5644	numrun=seed
100	8	100	5682	5021	numrun=seed
100	8	101	5460	5105	numrun=seed
100	8	102	5553	6198	numrun=seed
100	8	103	5510	4638	numrun=seed
100	8	104	5502	5356	numrun=seed
100	8	105	5640	6273	numrun=seed
100	8	106	5538	4976	numrun=seed
100	8	107	5640	6050	numrun=seed
100	8	108	5586	6015	numrun=seed
100	8	109	5523	6451	numrun=seed
100	8	110	5664	6408	numrun=seed
100	8	111	5569	5772	numrun=seed
100	8	112	5447	5064	numrun=seed
100	8	113	5622	5041	numrun=seed
100	8	114	5562	5305	numrun=seed
100	8	115	5607	5838	numrun=seed
100	8	116	5552	5705	numrun=seed
100	8	117	5663	6019	numrun=seed
100	8	118	5630	4882	numrun=seed
100	8	119	5462	4931	numrun=seed
100	8	120	5563	6893	numrun=seed
100	8	121	5523	6003	numrun=seed
100	8	122	5569	5653	numrun=seed
100	8	123	5569	6668	numrun=seed
100	8	124	5656	5842	numrun=seed
100	8	125	5418	5537	numrun=seed
100	8	126	5453	6303	numrun=seed
100	8	127	5640	5909	numrun=seed
100	8	128	5682	5364	numrun=seed
100	8	129	5441	7022	numrun=seed
100	8	130	5400	5912	numrun=seed
100	8	131	5318	6770	numrun=seed
100	8	132	5510	5707	numrun=seed
100	8	133	5656	5472	numrun=seed
100	8	134	5569	5110	numrun=seed
100	8	135	5522	5857	numrun=seed
100	8	136	5533	5044	numrun=seed
100	8	137	5509	5749	numrun=seed
100	8	138	5656	6173	numrun=seed
100	8	139	5650	5764	numrun=seed
100	8	140	5502	4876	numrun=seed
100	8	141	5645	5736	numrun=seed
100	8	142	5650	4540	numrun=seed
100	8	143	5552	7557	numrun=seed
100	8	144	5690	6890	numrun=seed
100	8	145	5650	5498	numrun=seed
100	8	146	5575	5389	numrun=seed
100	8	147	5554	6258	numrun=seed
100	8	148	5586	5340	numrun=seed
100	8	149	5532	5409	numrun=seed
100	8	150	5640	5734	numrun=seed
100	8	151	5447	5435	numrun=seed
100	8	152	5462	5829	numrun=seed
100	8	153	5479	5556	numrun=seed
100	8	154	5630	6233	numrun=seed
100	8	155	5622	6329	numrun=seed
100	8	156	5502	5027	numrun=seed
100	8	157	5612	6105	numrun=seed
100	8	158	5656	4769	numrun=seed
100	8	159	5502	5791	numrun=seed
100	8	160	5559	4619	numrun=seed
100	8	161	5690	6440	numrun=seed
100	8	162	5656	5707	numrun=seed
100	8	163	5617	6519	numrun=seed
100	8	164	5671	5730	numrun=seed
100	8	165	5447	5375	numrun=seed
100	8	166	5502	7466	numrun=seed
100	8	167	5682	5219	numrun=seed
100	8	168	5656	6786	numrun=seed
100	8	169	5630	7259	numrun=seed
100	8	170	5570	6285	numrun=seed
100	9	0	5607	6578	numrun=seed
100	9	1	5634	6046	numrun=seed
100	9	2	5670	6486	numrun=seed
100	9	3	5455	6510	numrun=seed
100	9	4	5607	7211	numrun=seed
100	9	5	5499	6463	numrun=seed
100	9	6	5634	5430	numrun=seed
100	9	7	5670	6173	numrun=seed
100	9	8	5559	5657	numrun=seed
100	9	9	5670	5950	numrun=seed
100	9	10	5559	5033	numrun=seed
100	9	11	5559	6837	numrun=seed
100	9	12	5559	7339	numrun=seed
100	9	13	5573	6444	numrun=seed
100	9	14	5605	7428	numrun=seed
100	9	15	5670	6630	numrun=seed
100	9	16	5670	5068	numrun=seed
100	9	17	5670	6108	numrun=seed
100	9	18	5388	5758	numrun=seed
100	9	19	5508	7155	numrun=seed
100	9	20	5499	5629	numrun=seed
100	9	21	5621	4786	numrun=seed
100	9	22	5670	4786	numrun=seed
100	9	23	5607	7001	numrun=seed
100	9	24	5670	5428	numrun=seed
100	9	25	5661	6386	numrun=seed
100	9	26	5559	4910	numrun=seed
100	9	27	5670	6385	numrun=seed
100	9	28	5573	5444	numrun=seed
100	9	29	5670	6712	numrun=seed
100	9	30	5634	6359	numrun=seed
100	9	31	5634	5400	numrun=seed
100	9	32	5508	6123	numrun=seed
100	9	33	5607	6102	numrun=seed
100	9	34	5559	5841	numrun=seed
100	9	35	5634	5355	numrun=seed
100	9	36	5559	5300	numrun=seed
100	9	37	5634	6091	numrun=seed
100	9	38	5670	6562	numrun=seed
100	9	39	5577	6358	numrun=seed
100	9	40	5621	5497	numrun=seed
100	9	41	5605	5052	numrun=seed
100	9	42	5670	6243	numrun=seed
100	9	43	5661	5037	numrun=seed
100	9	44	5670	6553	numrun=seed
100	9	45	5634	7103	numrun=seed
100	9	46	5607	5801	numrun=seed
100	9	47	5573	5171	numrun=seed
100	9	48	5339	4948	numrun=seed
100	9	49	5549	5324	numrun=seed
100	9	50	5573	5756	numrun=seed
100	9	51	5670	5386	numrun=seed
100	9	52	5670	6202	numrun=seed
100	9	53	5661	5114	numrun=seed
100	9	54	5634	5169	numrun=seed
100	9	55	5670	5842	numrun=seed
100	9	56	5621	6210	numrun=seed
100	9	57	5670	6709	numrun=seed
100	9	58	5573	6441	numrun=seed
100	9	59	5605	7049	numrun=seed
100	9	60	5670	6488	numrun=seed
100	9	61	5661	5310	numrun=seed
100	9	62	5670	5927	numrun=seed
100	9	63	5670	6805	numrun=seed
100	9	64	5559	5484	numrun=seed
100	9	65	5661	6340	numrun=seed
100	9	66	5407	5434	numrun=seed
100	9	67	5418	5380	numrun=seed
100	9	68	5634	5414	numrun=seed
100	9	69	5559	5384	numrun=seed
100	9	70	5559	6173	numrun=seed
100	9	71	5607	6432	numrun=seed
100	9	72	5670	5690	numrun=seed
100	9	73	5661	5326	numrun=seed
100	9	74	5670	4365	numrun=seed
100	9	75	5670	6552	numrun=seed
100	9	76	5549	7385	numrun=seed
100	9	77	5661	6018	numrun=seed
100	9	78	5621	4334	numrun=seed
100	9	79	5634	5800	numrun=seed
100	9	80	5607	5430	numrun=seed
100	9	81	5559	7508	numrun=seed
100	9	82	5634	5389	numrun=seed
100	9	83	5661	4344	numrun=seed
100	9	84	5499	7279	numrun=seed
100	9	85	5549	5307	numrun=seed
100	9	86	5499	5187	numrun=seed
100	9	87	5108	7092	numrun=seed
100	9	88	5634	5648	numrun=seed
100	9	89	5661	5326	numrun=seed
100	9	90	5661	6484	numrun=seed
100	9	91	5661	5738	numrun=seed
100	9	92	5607	6105	numrun=seed
100	9	93	5559	6350	numrun=seed
100	9	94	5607	6395	numrun=seed
100	9	95	5559	6683	numrun=seed
100	9	96	5621	4520	numrun=seed
100	9	97	5559	5323	numrun=seed
100	9	98	5549	5727	numrun=seed
100	9	99	5670	6451	numrun=seed
100	9	100	4881	5506	numrun=seed
100	9	101	5670	6879	numrun=seed
100	9	102	5559	5643	numrun=seed
100	9	103	5605	5767	numrun=seed
100	9	104	5371	4960	numrun=seed
100	9	105	5573	6251	numrun=seed
100	9	106	5634	7174	numrun=seed
100	9	107	5661	5771	numrun=seed
100	9	108	5415	5639	numrun=seed
100	9	109	5670	5322	numrun=seed
100	9	110	5559	7100	numrun=seed
100	9	111	5670	6839	numrun=seed
100	9	112	5661	5965	numrun=seed
100	9	113	5455	5216	numrun=seed
100	9	114	5559	5882	numrun=seed
100	9	115	5455	6335	numrun=seed
100	9	116	5670	6148	numrun=seed
100	9	117	5621	6563	numrun=seed
100	9	118	5486	5553	numrun=seed
100	9	119	5549	4630	numrun=seed
100	9	120	5661	6903	numrun=seed
100	9	121	5634	4682	numrun=seed
100	9	122	5416	5927	numrun=seed
100	9	123	5499	6144	numrun=seed
100	9	124	5661	6243	numrun=seed
100	9	125	5621	5426	numrun=seed
100	9	126	5670	5666	numrun=seed
100	9	127	5670	5346	numrun=seed
100	9	128	5607	6293	numrun=seed
100	9	129	5670	4750	numrun=seed
100	9	130	5508	5297	numrun=seed
100	9	131	5621	4987	numrun=seed
100	9	132	5621	5636	numrun=seed
100	9	133	5559	6004	numrun=seed
100	9	134	5634	5883	numrun=seed
100	9	135	5670	6973	numrun=seed
100	9	136	5621	7345	numrun=seed
100	9	137	5670	7364	numrun=seed
100	9	138	5634	6218	numrun=seed
100	9	139	5492	5958	numrun=seed
100	9	140	5634	6947	numrun=seed
100	9	141	5670	6587	numrun=seed
100	9	142	5607	4565	numrun=seed
100	9	143	5559	6442	numrun=seed
100	9	144	5549	5001	numrun=seed
100	9	145	5670	6101	numrun=seed
100	9	146	5559	5956	numrun=seed
100	9	147	5670	6266	numrun=seed
100	9	148	5670	6470	numrun=seed
100	9	149	4983	5035	numrun=seed
100	9	150	5573	6125	numrun=seed
100	9	151	5661	4993	numrun=seed
100	9	152	5549	5526	numrun=seed
100	9	153	5557	5083	numrun=seed
100	9	154	5508	5712	numrun=seed
100	9	155	5670	4378	numrun=seed
100	9	156	5607	6229	numrun=seed
100	9	157	5670	6969	numrun=seed
100	9	158	5171	5773	numrun=seed
100	9	159	5670	6040	numrun=seed
100	9	160	5549	5762	numrun=seed
100	9	161	5634	6520	numrun=seed
100	9	162	5670	6738	numrun=seed
100	9	163	5634	6904	numrun=seed
100	9	164	5661	6058	numrun=seed
100	9	165	5621	7059	numrun=seed
100	9	166	5508	6728	numrun=seed
